smiles,subpocket,bool_pains,bool_brenk,bool_ro3,bool_qed,qed,bool_bb,bool_syba,syba,retro_count,bool_retro
CCCCN1C(=O)[C@@H](C)N(C)c2nc(N)ncc21,AP,1,1,0,1,0.8655685466492592,0,1,10.912920270831973,,
CCCN1C(=O)[C@@H](C)Nc2nc(Nc3cc(F)c(O)c(F)c3)ncc21,AP,1,0,0,1,0.7355763702790068,0,1,19.666702327856893,,
O=C1NC(=O)c2c1ccc1[nH]c3ccccc3c21,AP,1,0,0,1,0.5876510920773108,0,1,5.703521920214414,,
Cn1c2ccc(O)cc2c2c3c(ccc21)C(=O)NC3=O,AP,1,0,0,1,0.6105596013170072,0,0,-5.290383647989415,,
Cn1cc(Br)c2c3c(ccc21)C(=O)NC3=O,AP,1,0,1,1,0.7477982914214595,0,0,-0.3448601363653965,,
Cn1cc(CCO)c2c3c(ccc21)C(=O)NC3=O,AP,1,0,0,1,0.7596935002782341,0,1,2.972671076887164,,
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(Cl)cc32)[nH]1,AP,1,0,0,1,0.7626543694230666,0,1,35.62739044176796,,
COc1n[nH]c2ncc(-c3c[nH]nn3)cc12,AP,1,1,0,1,0.6590184387163951,0,1,15.416343803906193,,
O=C1NCc2ccccc2N1c1c(Cl)cccc1Cl,AP,1,1,0,1,0.8323323309231762,0,1,1.2885539513836166,,
CCNc1ncccn1,AP,1,1,1,1,0.6347304780479304,1,1,37.50614962298098,0.0,0.0
O=C1CCc2ccccc2N1c1c(Cl)cccc1Cl,AP,1,1,0,1,0.7515993304163293,0,1,23.92496682318901,,
CNC(=O)c1ccccc1,AP,1,1,1,1,0.6122319116423771,1,1,47.82334391425171,30.0,1.0
CC(C)c1nnc2ccccn12,AP,1,1,1,1,0.6385713929124197,1,1,56.77521898499624,50.0,1.0
Nc1[nH]ncc1C(=O)c1ccccc1,AP,1,1,0,1,0.6941986224695108,0,1,45.07560287975523,,
O=c1cccnn1-c1ccccc1Cl,AP,1,1,1,1,0.7143392898211373,0,1,46.06219415175913,,
O=CN1CCn2cncc2C1,AP,1,0,1,1,0.5236129373274175,0,0,-1.5424661836832263,,
CCNC(=O)c1cn2ncncc2c1C,AP,1,1,1,1,0.7862561410235289,0,1,38.955315758235066,,
Cc1c(C(=O)N[C@@H](C)c2ccccc2)cn2ncncc12,AP,1,1,1,1,0.8016926385205891,0,1,82.85525620562963,,
O=Cc1nc(-c2ccc3cccnc3c2)cs1,AP,1,0,0,1,0.646022743558797,0,1,47.431648991359005,,
N#Cc1cccc(NC=O)c1,AP,1,0,1,1,0.6355418915117451,1,1,28.90482945371657,,
Cc1c(C(=O)N[C@H](C)c2ccccc2)cn2ncncc12,AP,1,1,1,1,0.8016926385205891,0,1,82.85525620562963,,
Cc1c(C(N)=O)cn2ncncc12,AP,1,1,0,1,0.6710390832770573,0,1,25.11588421126255,,
CC[C@@H](C)Nc1nccs1,AP,1,1,1,1,0.7262894710418909,0,1,40.08602211335633,,
Nc1nc2ccccc2s1,AP,1,1,1,1,0.6223520348087767,1,1,48.743862824883614,126.0,1.0
Cc1cccc(-c2nnc(C)o2)c1,AP,1,1,1,1,0.6657044972110279,0,1,53.34028767366128,,
O=c1cc2cccnn2cn1,AP,1,1,1,1,0.5301698156033264,0,1,30.821464294468107,,
Clc1ccccc1-c1n[nH]c2ncncc12,AP,1,1,1,1,0.6993460925803534,0,1,40.02563541293738,,
c1ncc2cn[nH]c2n1,AP,1,1,1,1,0.5454672838232756,1,1,16.096061713017694,0.0,0.0
Clc1ccccc1-c1[nH]nc2ccccc12,AP,1,1,0,1,0.6727924866518887,0,1,44.88893018079135,,
Cc1ccccc1-c1n[nH]c2ncncc12,AP,1,1,1,1,0.6702349045302566,0,1,36.525141753934044,,
C[C@@H](CS(C)(=O)=O)Nc1ncc2ccc(=O)n(C)c2n1,AP,1,1,0,1,0.8643136636248655,0,1,53.109732733796186,,
C[C@H](Cn1ncnn1)Nc1ncc2ccc(=O)n(C)c2n1,AP,1,1,0,1,0.7088684304648689,0,1,41.340318281870964,,
c1nn[nH]n1,AP,1,1,1,0,0.434429066558905,1,1,9.601918492352919,,
C[C@@H](CS(C)(=O)=O)Nc1n[nH]c2ncncc12,AP,1,1,0,1,0.8089201947262068,0,1,48.459306109441656,,
C[C@H](CS(C)(=O)=O)Nc1n[nH]c2ncncc12,AP,1,1,0,1,0.8089201947262067,0,1,48.459306109441656,,
c1ncc2c(NC3CCOCC3)n[nH]c2n1,AP,1,1,0,1,0.7858754468251942,0,1,39.93907631390582,,
Nc1ncc2c(n1)NC(=O)NC2,AP,1,1,0,0,0.4914009204750402,0,0,-22.977324673486983,,
Cn1c(=O)ccc2cnn(-c3ccc(F)cc3F)c21,AP,1,1,1,1,0.6718436067139911,0,1,45.84217909291542,,
c1ccc2c(c1)ncn2-c1ncncn1,AP,1,1,0,1,0.5879972723001431,0,1,35.543374237380874,,
Cc1ccc(Br)c(=O)[nH]1,AP,1,1,1,1,0.6559875098992799,0,1,27.684867198164874,,
NC1=C(C=O)C=[C][N+2](#[O+])[CH]1,AP,1,0,0,0,0.4123574680224621,0,0,-35.54695966396193,,
C[C@H]1CN(C=O)[C@H](C)C[NH2+]1,AP,1,0,1,0,0.4598539461550156,0,0,-20.115086520055595,,
O=C(NCC1CC1)c1cccnc1,AP,1,1,1,1,0.7520064034062304,0,1,81.85531271170248,,
Fc1cccc(F)c1-n1ncc2cnncc21,AP,1,1,1,1,0.6448622564442238,0,1,28.452209975430158,,
c1ccn2cnnc2c1,AP,1,1,1,1,0.511375604737478,1,1,41.39098284837183,96.0,1.0
c1ccc(-n2ncc3cncnc32)cc1,AP,1,1,1,1,0.5958421165357399,1,1,38.726112207581004,0.0,0.0
CNC(=O)c1ccc[nH]1,AP,1,1,1,1,0.5579656799816205,0,1,36.91858161233226,,
[O+]#[N+2]1[C]C=c2cccnc2=C1c1c(Cl)cccc1Cl,AP,1,0,1,1,0.7440262294045414,0,0,-3.5348319542503304,,
Nc1ccnn1-c1ccccc1,AP,1,1,1,1,0.6840470334583565,1,1,33.489898925124386,10.0,1.0
O=C1Nc2ccccc2C12CCCC2,AP,1,1,1,1,0.6637408316499351,0,1,12.263153398003274,,
O=c1[nH]cncc1Cl,AP,1,1,1,1,0.5534895072866205,1,1,20.051352393921693,86.0,1.0
CC(C)(C)c1nnc2ccccn12,AP,1,1,1,1,0.6128925684898552,0,1,46.21843772231266,,
Cc1c(C=O)cn2ncncc12,AP,1,0,1,1,0.5823299855279711,0,1,11.554627406648144,,
CCn1c(=O)ccc2nncn21,AP,1,1,1,1,0.5915475769339376,0,1,20.229497612729887,,
O=C1CCCCc2ccccc21,AP,1,1,1,1,0.5330021470541094,1,1,30.415166109462994,0.0,0.0
O=C1c2ccccc2CCc2ccccc21,AP,1,1,0,1,0.6500625527750792,1,1,25.265016083250128,,
Clc1ccccc1-c1cccs1,AP,1,1,0,1,0.6422497810831693,0,1,50.56295654259835,,
Clc1ccccc1-c1nccs1,AP,1,1,0,1,0.6793097437650559,1,1,39.01786719191888,,
O=Cn1ccc2ccccc21,AP,1,0,1,1,0.5593843107831337,1,1,22.51550082419497,,
O=C1c2ccccc2COc2ccccc21,AP,1,1,1,1,0.6679444805962834,0,1,4.792131763251,,
c1coc(-c2nc[nH]n2)c1,AP,1,1,1,1,0.6357138696248271,1,1,35.967668083590844,0.0,0.0
Oc1cccc(-c2nnc[nH]2)c1,AP,1,1,0,1,0.6596467511361087,1,1,13.605905874704392,,
Cn1c(=O)[nH]c2cccnc21,AP,1,1,1,1,0.5837912047653451,0,1,34.09904361968717,,
CCc1cncnc1,AP,1,1,1,1,0.5367952647550015,1,1,27.979379641942216,0.0,0.0
c1ccc2nc3c(cc2c1)CCCCC3,AP,1,1,0,1,0.5888975508332032,1,1,68.82351216190206,,
C[C@H]1CCc2nc3ccccc3cc2C1,AP,1,1,0,1,0.6307462578942189,0,1,41.398030991221034,,
O=Cc1cccnc1,FP,1,0,1,1,0.49874916549756104,1,1,28.735415377563648,,
Sc1ccccc1,FP,1,0,1,0,0.4849033405149623,1,1,1.2335730402609912,,
c1ccccc1,FP,1,1,1,0,0.4426283718993647,1,1,11.619019164323163,,
CNC(=O)c1ccccc1,FP,1,1,1,1,0.6122319116423771,1,1,47.82334391425171,36.0,1.0
NC1=NCC(=O)N1,FP,1,1,0,0,0.3850209962040656,1,0,-13.045399118405802,,
CCOc1ccccc1,FP,1,1,1,1,0.5832071586937729,1,1,46.0363126688737,128.0,1.0
CCC(C)(C)OC,FP,1,1,1,1,0.5164549742275013,1,1,19.70722596902052,2.0,1.0
C1CSCS1,FP,1,1,1,0,0.4578774484038774,1,0,-1.0742667830060997,,
OC1CCC1,FP,1,1,1,0,0.4422992650392229,1,1,7.548141006386745,,
N#CCc1ccc(N)cc1,FP,0,0,1,1,0.5859015580629269,1,1,38.8959703022248,,
Cc1nnc(-c2ccccc2)[nH]1,FP,1,1,1,1,0.6886539877002524,1,1,23.87434480487445,0.0,0.0
c1nc2c([nH]1)CCNC2,FP,1,1,1,1,0.5116758320036295,1,0,-3.0990941693515714,,
[NH3+][C@@H]1CCNC1,FP,1,1,1,0,0.3741982167740488,0,0,-13.44890036983314,,
[NH3+][C@]1(CNC(=O)c2ccc(F)cc2F)CCNC1,FP,1,1,0,1,0.6928296487919946,0,1,44.60480494195854,,
[NH3+]C[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCNCC1,FP,1,1,0,1,0.8272371822855681,0,1,65.2978800748156,,
[NH3+][C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCNCC1,FP,1,1,0,1,0.7213030566056785,0,1,79.79909354950716,,
Cc1cccc(C)c1S(=O)(=O)NC[C@@H](O)C[N@H+]1CCC[C@@]2(CCNC2)C1,FP,1,1,0,1,0.5396887539463482,0,1,46.047698573866654,,
CC(C)[NH2+]C[C@@H](C(=O)N1CCNCC1)c1ccc(Cl)cc1,FP,1,1,0,1,0.8460968770257169,0,1,64.99134412732947,,
[NH3+]C1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCNCC1,FP,1,1,0,1,0.6279488484810861,0,1,53.9261919427514,,
c1cn(CC[NH+]2CCCC2)c(C2CCNCC2)n1,FP,1,1,0,1,0.7893393003547198,0,1,41.391682049646064,,
NCC[NH2+]CCOCc1ccc(Cl)cc1,FP,1,0,0,1,0.6646071846129895,0,1,65.37551115616274,,
[NH3+][C@H](COc1cccnc1)Cc1c[nH]c2ccccc12,FP,1,1,0,1,0.7406726119765737,0,1,91.54168432329395,,
Clc1ccc(C2(c3ccccc3)CC[NH2+]CC2)cc1,FP,1,1,1,1,0.8656394299295966,0,1,26.689691153306278,,
[NH3+]C1(C(=O)NCc2ccc(Cl)cc2)CCNCC1,FP,1,1,0,1,0.7390918779466242,0,1,48.493153331204745,,
CC(C)(C)c1ccc(CC2([NH3+])CCNCC2)cc1,FP,1,1,1,1,0.8229415242735454,0,1,38.387432623108,,
OC[C@H]1CCC[NH2+]C1,FP,1,1,1,0,0.4505470616906581,0,1,18.46439636975449,,
NC[C@@H](NC(=O)c1cccs1)c1ccccc1,FP,1,1,0,1,0.8684064176613064,0,1,67.25210936074204,,
[NH3+][C@@H](CO)Cc1ccccc1,FP,1,1,1,1,0.6204987915458686,0,1,44.447302449778824,,
[NH3+]CC[C@H](O)c1ccccc1,FP,1,1,1,1,0.6448349763403243,0,1,51.31194040313417,,
CC(C)S(=O)(=O)c1ccccc1,FP,1,1,1,1,0.7027902030428229,1,1,56.79854180476137,0.0,0.0
CCc1c(Cl)ccc(F)c1Cl,FP,1,0,0,1,0.5962160399614724,1,1,28.030919551364068,,
CCc1cc(F)ccc1-n1nccn1,FP,1,1,1,1,0.7261309901010432,0,1,32.572924194380995,,
CCc1cc(F)ccc1N1NC=CN1,FP,1,1,1,1,0.7480391828397919,0,1,10.224592069990393,,
CCc1cc(F)ccc1C(=O)NC,FP,1,1,1,1,0.7394728230521943,0,1,50.046791912895664,,
CCc1cc(F)ccc1OC,FP,1,1,1,1,0.6351538264099348,1,1,47.60499159815773,0.0,0.0
C1CCNCC1,FP,1,1,1,0,0.4576362279207808,1,0,-6.105814886556152,,
C=CCN,FP,1,0,1,0,0.42524030335523855,1,0,-6.902959258499423,,
OCC1CCCCC1,FP,1,1,1,1,0.5481513424706516,1,1,23.658602976142998,0.0,0.0
COC(=O)C1CCCCC1,FP,1,1,1,1,0.5211287604023573,1,1,39.555517922202284,0.0,0.0
CC(C)NC(=O)C1CCCCC1,FP,1,1,1,1,0.6734912969271588,1,1,53.72701084817781,0.0,0.0
CC(C)S(=O)(=O)c1ccccc1N,FP,1,0,0,1,0.7332545431922529,1,1,42.08858418293031,,
Cc1cc(F)cc(F)c1,FP,1,1,1,1,0.5024152947188044,1,1,29.956172899108967,90.0,1.0
CC(C)S(=O)(=O)c1ccn(C)n1,FP,1,1,1,1,0.6826585251624514,0,1,32.99559705133318,,
CCc1cc(F)ccc1C(=O)N(C)C,FP,1,1,1,1,0.7072158288879655,0,1,53.497880922192074,,
C[C@H](N)c1ccc(F)cn1,FP,1,1,1,1,0.6369806095515739,0,1,23.419962157239567,,
C[C@H](N)c1ccc(F)cc1F,FP,1,1,1,1,0.6623393438215724,1,1,29.567405983066394,0.0,0.0
CP(C)(=O)c1ccccc1,FP,1,1,1,1,0.5647015135457729,1,1,35.58754206301331,0.0,0.0
c1ccc2ncccc2c1,FP,1,1,1,1,0.5311915584041306,1,1,50.88665479563308,84.0,1.0
CC=O,FP,1,0,1,0,0.3550076133932321,1,1,1.7554723091289266,,
C1CCOCC1,FP,1,1,1,0,0.4299400218016568,1,1,10.240293193110958,,
CC1CC1,FP,1,1,1,0,0.3934207493755274,1,1,7.224544811263612,,
c1cn[nH]c1,FP,1,1,1,0,0.4683433019217652,1,1,7.0083773703581675,,
CCc1cccc(CC)c1N,FP,1,0,1,1,0.6418508425408987,1,1,26.00009730383333,,
FC(F)(F)c1ccccc1,FP,1,1,1,1,0.5274607455911079,1,1,36.437699073802,136.0,1.0
O=Cc1ccc(F)cc1,FP,1,0,1,1,0.5198989180006277,1,1,26.979529838690034,,
Nc1ccccc1,FP,1,0,1,0,0.4800754634455599,1,1,23.741301320833806,,
NC1CC1,FP,1,1,1,0,0.4192205084405549,1,0,-5.652930360202207,,
Clc1ccc(C[NH+]2CCNCC2)cc1,FP,1,1,1,1,0.7210675679439489,0,1,52.998445350305175,,
Cc1cc(C[NH+]2CCNCC2)no1,FP,1,1,1,1,0.6144712972847869,0,1,39.18542866634541,,
c1ccncc1,FP,1,1,1,0,0.4531479654842905,1,1,20.589274983144826,,
Cc1ccccc1,FP,1,1,1,0,0.4588062796575454,1,1,28.081762568537695,,
CC[C@@H](NC=O)c1ccccc1,FP,1,0,0,1,0.6745347635353491,1,1,32.48818103565653,,
O=CNc1ccccc1,FP,1,0,1,1,0.5860752448837414,1,1,21.504630601388737,,
O=C(Nc1ccccc1Cl)c1ccccc1,FP,1,1,0,1,0.8409326520489111,0,1,98.73143634422593,,
COc1ccc(Nc2ncnc(N)n2)cc1OC,FP,1,1,0,1,0.8379424876207479,0,1,82.29034808174286,,
C1CCCCCC1,FP,1,1,1,0,0.4085406794096017,1,1,15.195946331284294,,
Fc1ccccc1,FP,1,1,1,0,0.4618403302914614,1,1,26.89038789795228,,
c1ccc(-c2ccccc2)cc1,FP,1,1,0,1,0.5905018880213778,1,1,32.425588278888924,,
Clc1ccccc1,FP,1,1,1,0,0.4833833263681997,1,1,28.621829118134738,,
Brc1ccccc1,FP,1,1,1,1,0.5420450088370231,1,1,31.576174178515878,142.0,1.0
N#Cc1ccccc1,FP,1,1,1,0,0.4884445703746373,1,1,32.155372434738986,,
FC(F)(F)Oc1ccccc1,FP,1,1,1,1,0.6161869793338142,1,1,45.075933393090715,176.0,1.0
O=C([O-])c1ccccc1,FP,1,1,1,1,0.5263180674240564,1,1,38.397871759174144,2.0,1.0
CC(=O)Nc1cc[nH+]cc1F,FP,1,1,1,1,0.6335754812928921,0,1,41.7349819198729,,
CC(=O)NC[C@@H]1CCNC1,FP,1,1,1,1,0.5570810694148147,0,0,-4.422642572373652,,
NC(=O)c1ccccc1,FP,1,1,1,1,0.5859367170668044,1,1,37.153131146312816,36.0,1.0
NC=O,FP,1,0,1,0,0.3523255130205272,1,0,-3.29609306080239,,
C1CCCC1,FP,1,1,1,0,0.4083619292230276,1,1,13.188394633412607,,
NC(=O)Nc1ccccc1,FP,1,1,1,1,0.5979442528752776,1,1,47.72571782063407,14.0,1.0
CCN,FP,1,1,1,0,0.4062370953898832,1,1,5.092217189432304,,
Nc1ccc(S)cc1,FP,1,0,1,0,0.3991392677181848,1,0,-5.77848241984452,,
c1ccc(Cn2cccn2)cc1,FP,1,1,1,1,0.6526244921045413,1,1,69.24573788377222,98.0,1.0
Cc1cc(Cn2cccn2)no1,FP,1,1,1,1,0.6683148921283735,0,1,56.116529988488494,,
O=Cc1cccc(Cn2cccn2)c1,FP,1,0,1,1,0.6842253899135656,1,1,58.63366771341765,,
Fc1cccc(F)c1,FP,1,1,1,0,0.4832965029562796,1,1,27.929408511710964,,
Fc1c(Cl)cccc1OC1CCCCC1,FP,1,1,0,1,0.7376305508450473,0,1,54.165573761447675,,
C[C@H]1CCCC[N@H+]1Cc1cccc(Cl)c1F,FP,1,1,1,1,0.8127296235521039,0,1,60.36984570111879,,
C[NH2+]C[C@@H]1Oc2ccc(N)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C,FP,1,0,0,1,0.6649172998184153,0,0,-9.199545202884376,,
CCC,FP,1,1,1,0,0.3854706587740357,1,1,11.292091326780154,,
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(N)ccc2O[C@H]1C[NH+](C)C,FP,1,0,0,1,0.6611671412102725,0,0,-4.152260639866607,,
O=CN[C@@H]1C[NH2+]CCC[C@H]1OC=O,FP,1,0,0,1,0.4999528272624085,0,0,-25.290294949758906,,
O=CN[C@@H]1C[NH2+]CCC[C@H]1OC(=O)c1cc(O)cc(O)c1,FP,1,0,0,0,0.4244405879975615,0,1,12.175705452895926,,
OC[C@@H]1C[NH2+]CC[C@H]1c1ccc(F)cc1,FP,1,1,1,1,0.7318789482252496,0,1,32.195746350609404,,
CC1=C(C(N)=O)[C@H](c2ccc(F)cc2)NC(=O)N1,FP,1,1,0,1,0.7283418922200225,0,1,45.71335702252868,,
Cn1cnnc1CNc1ccccc1,FP,1,1,1,1,0.791876034563629,0,1,64.71213091693953,,
NCc1nnc[nH]1,FP,1,1,0,0,0.4859395435113217,1,0,-8.798966514038893,,
C[C@@H]1NC(=O)N[C@@H](c2ccc(F)cc2)[C@@H]1C(N)=O,FP,1,1,0,1,0.7213987402376195,0,0,-5.274788345072995,,
O=CN[C@H]1CCC[NH2+]C1,FP,1,0,1,0,0.4359679928403176,0,0,-1.0066920571088425,,
CCS(=O)(=O)N1CC(CC#N)(n2cccn2)C1,FP,1,1,0,1,0.7662150571592043,0,1,21.881530057926394,,
CN(C)S(=O)(=O)Nc1ccccc1,FP,1,1,1,1,0.7878940906959789,0,1,53.56900791706689,,
O=S(=O)(CC1CC1)Nc1ccccc1,FP,1,1,0,1,0.825594903339889,0,1,52.16758781787647,,
O=S(=O)(Nc1ccccc1)C1CC1,FP,1,1,1,1,0.7994370357511312,0,1,48.3597073744515,,
c1ccc(-c2ncc[nH]2)cc1,FP,1,1,1,1,0.6517443639878626,1,1,45.29854932914838,12.0,1.0
c1cnn(C2CC[NH2+]CC2)c1,FP,1,1,1,1,0.5929720544521276,0,1,32.769425017297216,,
COC=O,FP,1,0,1,0,0.3912258247330487,1,0,-4.480899195559704,,
c1cncnc1,FP,1,1,1,0,0.4525571430979931,1,1,20.650117467972965,,
CCCO,FP,1,1,1,0,0.4637839830239685,1,1,11.187956068555891,,
CCOC=O,FP,1,0,1,0,0.4365645501026904,1,0,-6.824448569140428,,
c1csc([C@H]2CC[N@@H+](C3CC3)CC2)n1,FP,1,1,1,1,0.7709139781289055,0,1,33.72939119626431,,
NCc1ccco1,FP,1,1,1,1,0.5609138019516413,1,1,14.179657892869955,0.0,0.0
OCCn1cccn1,FP,1,1,1,1,0.5786257845878836,1,1,32.75223805363652,94.0,1.0
CC(C)(C)c1nccs1,FP,1,1,1,1,0.5404830250412251,1,1,33.60764188607813,0.0,0.0
C1COCCN1,FP,1,1,1,0,0.4340574553786442,1,0,-6.969065840520294,,
Cc1ccccc1NC(=O)c1ccccc1,FP,1,1,0,1,0.8112788228538133,1,1,95.25867579507909,,
C[SH](=O)=O,FP,1,0,1,0,0.3874977460505597,1,0,-9.401513416402466,,
O=C(Nc1ccccc1)c1ccccc1,FP,1,1,1,1,0.7874913866928778,1,1,89.66426568312045,2.0,1.0
Cc1ccccc1NC(=O)c1cc2c(s1)CCCC2,FP,1,1,0,1,0.8715930062198782,0,1,127.7686049489219,,
Cc1ccccc1-n1cnc2ccccc2c1=O,FP,1,1,1,1,0.6507660868500094,0,1,67.7794666938495,,
O=c1c2c(F)cccc2ccn1-c1ccccc1CO,FP,1,1,1,1,0.7767306602458413,0,1,45.00139787667838,,
O=C1c2ccccc2CCN1c1ccccc1CO,FP,1,1,1,1,0.8923294888971464,0,1,18.376606546592683,,
O=C1c2c(F)cccc2CCN1c1ccccc1CO,FP,1,1,1,1,0.9114303440708188,0,1,9.10985647815495,,
Cc1cccc(F)c1NC(=O)c1cc2ccccc2s1,FP,1,1,0,1,0.7321203949469259,0,1,104.74834744665304,,
Cc1cc2cn[nH]c2cc1-c1cccc2c(N)cnnc12,FP,1,1,0,1,0.5591568422466839,0,1,18.865545947554878,,
Cc1ccncc1-c1cccc2c(N)cnnc12,FP,1,1,0,1,0.7048938858300419,0,1,14.442362850700162,,
C[C@H]1CCCCN1,FP,1,1,1,0,0.4800655928455155,1,0,-24.94050251060132,,
O=c1c2ccccc2ncn1-c1ccccc1F,FP,1,1,1,1,0.6547380213924899,1,1,65.27558655725096,0.0,0.0
O=c1c2c(F)cccc2cnn1-c1ncccc1CO,FP,1,1,0,1,0.7649033337823933,0,1,39.48468281078246,,
Cc1ccccc1NC=O,FP,1,0,1,1,0.612460094735543,1,1,24.892868836669997,,
Cc1ccccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,FP,1,1,1,1,0.6868992112581402,0,1,40.71452923723792,,
CNC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)c1occc1C,FP,0,1,0,1,0.7535132713934308,0,1,76.94204218025295,,
CC1(C)Cc2cc3n(c2C1)CCN(c1ncccc1CO)C3=O,FP,1,1,0,1,0.924426916265584,0,1,19.93472199389593,,
CC1(C)Cc2sc3c(c2C1)CCN(c1ccccc1CO)C3=O,FP,1,1,0,1,0.915915374800774,0,1,3.997872796626348,,
O=C(Nc1ccccc1C[O-])c1ccccc1,FP,1,1,1,1,0.8671549795273803,0,1,67.1534041301223,,
O=C(Nc1ccccc1CCO)c1cc2ccccc2s1,FP,1,1,0,1,0.7713609604108297,0,1,118.55816311538946,,
O=C(Nc1ccccc1C[O-])c1cc2ccccc2s1,FP,1,1,0,1,0.8025106282505765,0,1,98.96648482610227,,
O=CNc1c(F)cccc1F,FP,1,0,1,1,0.6478412423303435,1,1,20.37881210789779,,
C1CCCCC1,FP,1,1,1,0,0.4223161868609467,1,1,13.188394633412607,,
C=CC(=O)N[C@H]1CCNC1,FP,1,0,1,1,0.5146929105217348,0,0,-20.746223211925464,,
OC[C@@H]1CCCCO1,FP,1,1,1,1,0.5417292126902965,1,1,17.08337294229077,0.0,0.0
O=c1c2c(F)cccc2cnn1-c1ccccc1CO,FP,1,1,1,1,0.7747268195690588,0,1,38.20402041841517,,
O=c1[nH]ncc2cccc(F)c12,FP,1,1,1,1,0.6323834437927361,0,1,16.088620228477804,,
c1ccc2c(c1)CCC2,FP,1,1,1,0,0.4894769505807336,1,1,30.014284371938782,,
O=CNc1cccc([C@@H]2CNCC[N@H+]2CCO)c1,FP,1,0,0,1,0.4951777894746942,0,0,-12.682567992469096,,
C=CC(=O)N1CCCCC1,FP,1,0,1,1,0.4995058179831262,1,1,17.831526814635005,,
COc1cncnc1,FP,1,1,1,1,0.5271940515548245,1,1,26.647401032170247,44.0,1.0
O=Cc1c(F)cccc1F,FP,1,0,1,1,0.5459580421934952,1,1,24.33334001001982,,
CC1CCCCC1,FP,1,1,1,0,0.43656953206962734,1,1,16.665415543210564,,
C[N@H+]1CCC[C@@H](O)C1,FP,1,1,1,0,0.4019434082430751,0,1,5.531760746116798,,
N[C@@H]1CCCC[C@@H]1[NH3+],FP,1,1,1,0,0.4390616699600092,0,0,-9.703934801902461,,
OCC[C@@H]1CCCCN1,FP,1,1,1,1,0.5691282932561771,1,0,-27.9516263298607,,
N[C@H]1CC[C@H]([NH3+])CC1,FP,1,1,1,0,0.4390616699600092,0,0,-4.382634076712127,,
O=C1c2ccccc2[C@H]2CCCN12,FP,1,1,1,1,0.5870799297972104,0,0,-7.763701400712827,,
O=C1c2ccccc2[C@@H]2CCCN12,FP,1,1,1,1,0.5870799297972104,0,0,-7.763701400712827,,
CC(C)C(=O)CO,FP,1,1,1,1,0.5405783571000348,1,1,14.047413811953973,0.0,0.0
Nc1c(F)cccc1F,FP,1,0,1,1,0.5281563260400823,1,1,22.235899671970248,,
Nc1cc(Cl)ccc1Cl,FP,1,0,1,1,0.5825188519698148,1,1,32.74483105665073,,
Cc1cccc(Br)c1,FP,1,1,1,1,0.5624635581750883,1,1,39.751898338796,70.0,1.0
O=C1CC[C@H](CO)N1,FP,1,1,1,0,0.4724553175818497,1,0,-7.95323937840643,,
c1cocn1,FP,1,1,1,0,0.4472609802175263,1,1,13.048396986956336,,
Cc1cn2ccccc2n1,FP,1,1,1,1,0.5323234365454219,1,1,49.30576006950656,44.0,1.0
c1ccn2ccnc2c1,FP,1,1,1,1,0.5098151396252021,1,1,45.08346027343898,84.0,1.0
NCC[NH3+],FP,1,1,1,0,0.36856253288288143,1,0,-2.496546887455285,,
Clc1ccc(Cl)s1,FP,1,1,0,1,0.536790692978298,1,1,19.935641600053252,,
Cc1csc(C)n1,FP,1,1,1,1,0.4992737594689495,1,1,23.681947482183084,52.0,1.0
CNc1nc(C)cs1,FP,1,1,1,1,0.6195154332982648,1,1,31.34987069960976,0.0,0.0
Cc1csc(N)n1,FP,1,1,1,1,0.5468471344875042,1,1,21.37588362787605,20.0,1.0
C[C@@H](O)[C@H](N)[C@H](O)C#Cc1c(F)ccc2c1CC(=O)N2,FP,1,0,0,1,0.5605363002878282,0,0,-25.68567359136651,,
c1cnn2ccnc2c1,FP,1,1,1,1,0.511375604737478,1,1,40.33440615400021,44.0,1.0
Nc1cc(C(F)(F)F)ccc1F,FP,1,0,1,0,0.4799755219921904,1,1,38.78608767411046,,
NCCO,FP,1,1,1,0,0.4055784163621654,1,0,-4.218012676083529,,
Clc1cccc(Cl)c1,FP,1,1,1,1,0.5285863388321962,1,1,30.045328602346874,172.0,1.0
CC[C@@H](N)CO,FP,1,1,1,0,0.488296008665038,1,0,-2.8940938281652833,,
C[NH+]1CCN(NC(N)=O)CC1,FP,1,1,0,0,0.3927067882190161,0,1,24.26784796826525,,
CC(C)(C)N,FP,1,1,1,0,0.4494698079729435,1,1,7.6168168682077875,,
Clc1cc(Cl)cc(Cl)c1,FP,1,1,0,1,0.5730891206161023,1,1,20.870461317644214,,
NC(=O)C[N@H+]1CC[C@@H](C[NH3+])CC1,FP,1,1,0,0,0.4181205428949034,0,1,43.51267855461049,,
OC1CCNCC1,FP,1,1,1,0,0.44001440597628205,1,0,-11.8182543714395,,
Cn1cncn1,FP,1,1,1,0,0.435136594916293,1,1,16.762729620290422,,
